Player_Name,Gender,Country,Year,Sport,Event,Sport_Type,Gold,Silver,Bronze
Choo Seung-gyun,M,South Korea,2002,Basketball,Men,Team,1,0,0
Shin Ki-sung,M,South Korea,2002,Basketball,Men,Team,1,0,0
Kim Seung-hyun,M,South Korea,2002,Basketball,Men,Team,1,0,0
Cho Sang-hyun,M,South Korea,2002,Basketball,Men,Team,1,0,0
Lee Kyu-sup,M,South Korea,2002,Basketball,Men,Team,1,0,0
Hyun Joo-yup,M,South Korea,2002,Basketball,Men,Team,1,0,0
Moon Kyung-eun,M,South Korea,2002,Basketball,Men,Team,1,0,0
Seo Jang-hoon,M,South Korea,2002,Basketball,Men,Team,1,0,0
Bang Sung-yoon,M,South Korea,2002,Basketball,Men,Team,1,0,0
Chun Hee-chul,M,South Korea,2002,Basketball,Men,Team,1,0,0
Lee Sang-min,M,South Korea,2002,Basketball,Men,Team,1,0,0
Kim Joo-sung,M,South Korea,2002,Basketball,Men,Team,1,0,0
Guo Shiqiang,M,China,2002,Basketball,Men,Team,0,1,0
Liu Wei,M,China,2002,Basketball,Men,Team,0,1,0
Gong Xiaobin,M,China,2002,Basketball,Men,Team,0,1,0
Zhang Cheng,M,China,2002,Basketball,Men,Team,0,1,0
Hu Weidong,M,China,2002,Basketball,Men,Team,0,1,0
Chen Ke,M,China,2002,Basketball,Men,Team,0,1,0
Li Nan,M,China,2002,Basketball,Men,Team,0,1,0
Liu Yudong,M,China,2002,Basketball,Men,Team,0,1,0
Zhu Fangyu,M,China,2002,Basketball,Men,Team,0,1,0
Yao Ming,M,China,2002,Basketball,Men,Team,0,1,0
Mengke Bateer,M,China,2002,Basketball,Men,Team,0,1,0
Du Feng,M,China,2002,Basketball,Men,Team,0,1,0
Roman Muravyov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Fedor Zakharchenko,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Alexey Yeropkin,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Vitaliy Lopatin,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Alexandr Yemelyanov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Mikhail Dedov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Yevgeniy Issakov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Sergey Vdovin,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Vitaliy Strebkov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Yevgeniy Ovsyannikov,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Alexandr Derbush,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Boris Tikhonenko,M,Kazakhstan,2002,Basketball,Men,Team,0,0,1
Song Xiaoyun,F,China,2002,Basketball,Women,Team,1,0,0
Zhang Hanlan,F,China,2002,Basketball,Women,Team,1,0,0
Pan Wei,F,China,2002,Basketball,Women,Team,1,0,0
Miao Bo,F,China,2002,Basketball,Women,Team,1,0,0
Miao Lijie,F,China,2002,Basketball,Women,Team,1,0,0
Ren Lei,F,China,2002,Basketball,Women,Team,1,0,0
Sui Feifei,F,China,2002,Basketball,Women,Team,1,0,0
Liu Xiaohong,F,China,2002,Basketball,Women,Team,1,0,0
Chen Luyun,F,China,2002,Basketball,Women,Team,1,0,0
Zhang Xiaoni,F,China,2002,Basketball,Women,Team,1,0,0
Chen Xiaoli,F,China,2002,Basketball,Women,Team,1,0,0
Chen Nan,F,China,2002,Basketball,Women,Team,1,0,0
Kim Yeong-ok,F,South Korea,2002,Basketball,Women,Team,0,1,0
Chun Joo-weon,F,South Korea,2002,Basketball,Women,Team,0,1,0
Kim Ji-yoon,F,South Korea,2002,Basketball,Women,Team,0,1,0
Lee Eun-ju,F,South Korea,2002,Basketball,Women,Team,0,1,0
Jang Sun-hyoung,F,South Korea,2002,Basketball,Women,Team,0,1,0
Lee Mi-sun,F,South Korea,2002,Basketball,Women,Team,0,1,0
Beon Yeon-ha,F,South Korea,2002,Basketball,Women,Team,0,1,0
Park Jung-eun,F,South Korea,2002,Basketball,Women,Team,0,1,0
Hong Hyun-hee,F,South Korea,2002,Basketball,Women,Team,0,1,0
Lee Jong-ae,F,South Korea,2002,Basketball,Women,Team,0,1,0
Jung Sun-min,F,South Korea,2002,Basketball,Women,Team,0,1,0
Kim Kwe-ryong,F,South Korea,2002,Basketball,Women,Team,0,1,0
Chu Yung-hsu,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Chien Wei-chuan,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Chiang Feng-chun,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Mai Ya-hui,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Chao Pi-feng,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Huang Shiau-jie,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Chang Hui-yin,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Cheng Hui-yun,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Tsai Pei-ying,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Tang Su-tuan,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Chen Yi-ju,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Liu Chun-yi,F,Chinese Taipei,2002,Basketball,Women,Team,0,0,1
Katsuhiro Shiratori,M,Japan,2002,Beach volleyball,Men,Team,1,0,0
Satoshi Watanabe,M,Japan,2002,Beach volleyball,Men,Team,1,0,0
Agus Salim,M,Indonesia,2002,Beach volleyball,Men,Team,0,1,0
Koko Prasetyo Darkuncoro,M,Indonesia,2002,Beach volleyball,Men,Team,0,1,0
Li Hua,M,China,2002,Beach volleyball,Men,Team,0,0,1
Zhao Chicheng,M,China,2002,Beach volleyball,Men,Team,0,0,1
Tian Jia,F,China,2002,Beach volleyball,Women,Team,1,0,0
Wang Fei,F,China,2002,Beach volleyball,Women,Team,1,0,0
Wang Lu,F,China,2002,Beach volleyball,Women,Team,0,1,0
You Wenhui,F,China,2002,Beach volleyball,Women,Team,0,1,0
Ryoko Tokuno,F,Japan,2002,Beach volleyball,Women,Team,0,0,1
Chiaki Kusuhara,F,Japan,2002,Beach volleyball,Women,Team,0,0,1
Mohammad Anouti,Unknown,Lebanon,2002,Bodybuilding,+90 kg,Single,1,0,0
Wimpi Wungow,Unknown,Indonesia,2002,Bodybuilding,+90 kg,Single,0,1,0
Choi Jae-duck,Unknown,South Korea,2002,Bodybuilding,+90 kg,Single,0,0,1
Cho Wang-bung,Unknown,South Korea,2002,Bodybuilding,60 kg,Single,1,0,0
Ibrahim Sihat,Unknown,Singapore,2002,Bodybuilding,60 kg,Single,0,1,0
Phạm Văn Mách,Unknown,Vietnam,2002,Bodybuilding,60 kg,Single,0,0,1
Abdul Halim Haron,M,Singapore,2002,Bodybuilding,65 kg,Single,1,0,0
Lee Lap Chi,M,Hong Kong,2002,Bodybuilding,65 kg,Single,0,1,0
Amir Zainal,M,Singapore,2002,Bodybuilding,65 kg,Single,0,0,1
Han Dong-ki,Unknown,South Korea,2002,Bodybuilding,70 kg,Single,1,0,0
Toshihiko Hirota,Unknown,Japan,2002,Bodybuilding,70 kg,Single,0,1,0
Koji Godo,Unknown,Japan,2002,Bodybuilding,70 kg,Single,0,0,1
Simon Chua,M,Singapore,2002,Bodybuilding,75 kg,Single,1,0,0
Yoshihiro Yano,M,Japan,2002,Bodybuilding,75 kg,Single,0,1,0
Min Zaw Oo,M,Myanmar,2002,Bodybuilding,75 kg,Single,0,0,1
Lý Đức,Unknown,Vietnam,2002,Bodybuilding,80 kg,Single,1,0,0
Liaw Teck Leong,Unknown,Malaysia,2002,Bodybuilding,80 kg,Single,0,1,0
Lee Jin-ho,Unknown,South Korea,2002,Bodybuilding,80 kg,Single,0,0,1
Kang Kyung-won,Unknown,South Korea,2002,Bodybuilding,85 kg,Single,1,0,0
Sami Al-Haddad,Unknown,Bahrain,2002,Bodybuilding,85 kg,Single,0,1,0
Mohamed Sabah,Unknown,Bahrain,2002,Bodybuilding,85 kg,Single,0,0,1
Tareq Al-Farsani,M,Bahrain,2002,Bodybuilding,90 kg,Single,1,0,0
Mohd Ismail Muhammad,M,Singapore,2002,Bodybuilding,90 kg,Single,0,1,0
Ahmad Al-Saafeen,M,Qatar,2002,Bodybuilding,90 kg,Single,0,0,1
Paeng Nepomuceno,M,Philippines,2002,Bowling,Doubles,Team,1,0,0
R. J. Bautista,M,Philippines,2002,Bowling,Doubles,Team,1,0,0
Isao Yamamoto,M,Japan,2002,Bowling,Doubles,Team,0,1,0
Seiji Watanabe,M,Japan,2002,Bowling,Doubles,Team,0,1,0
Kim Myung-jo,M,South Korea,2002,Bowling,Doubles,Team,0,0,1
Jo Nam-yi,M,South Korea,2002,Bowling,Doubles,Team,0,0,1
Tsai Ting-yun,M,Chinese Taipei,2002,Bowling,Doubles,Team,0,0,1
Chen Chih-wen,M,Chinese Taipei,2002,Bowling,Doubles,Team,0,0,1
Sarah Yap,F,Malaysia,2002,Bowling,Doubles,Team,1,0,0
Wendy Chai,F,Malaysia,2002,Bowling,Doubles,Team,1,0,0
Cha Mi-jung,F,South Korea,2002,Bowling,Doubles,Team,0,1,0
Kim Soo-kyung,F,South Korea,2002,Bowling,Doubles,Team,0,1,0
Wang Yi-fen,F,Chinese Taipei,2002,Bowling,Doubles,Team,0,0,1
Wang Yu-ling,F,Chinese Taipei,2002,Bowling,Doubles,Team,0,0,1
Remy Ong,M,Singapore,2002,Bowling,Masters,Single,1,0,0
Mubarak Al-Merikhi,M,Qatar,2002,Bowling,Masters,Single,0,1,0
Ahmed Shahin Al-Merikhi,M,Qatar,2002,Bowling,Masters,Single,0,0,1
Shalin Zulkifli,F,Malaysia,2002,Bowling,Masters,Single,1,0,0
Lai Kin Ngoh,F,Malaysia,2002,Bowling,Masters,Single,0,1,0
Kim Hyo-mi,F,South Korea,2002,Bowling,Masters,Single,0,0,1
Remy Ong,M,Singapore,2002,Bowling,Singles,Single,1,0,0
Yannaphon Larpapharat,M,Thailand,2002,Bowling,Singles,Single,0,1,0
Shaker Ali Al-Hassan,M,United Arab Emirates,2002,Bowling,Singles,Single,0,1,0
Kim Soo-kyung,F,South Korea,2002,Bowling,Singles,Single,1,0,0
Miyuki Kubotani,F,Japan,2002,Bowling,Singles,Single,0,1,0
Liza Clutario,F,Philippines,2002,Bowling,Singles,Single,0,0,1
Shigeo Saito,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Isao Yamamoto,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Seiji Watanabe,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Masahiro Hibi,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Hirofumi Morimoto,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Masaru Ito,M,Japan,2002,Bowling,Team of 5,Team,1,0,0
Seo Kook,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Byun Ho-jin,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Kim Myung-jo,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Kim Jae-hoon,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Jo Nam-yi,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Kim Kyung-min,M,South Korea,2002,Bowling,Team of 5,Team,0,1,0
Kao Hai-yuan,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Tsai Chun-lin,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Tsai Ting-yun,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Hsieh Yu-ping,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Chen Chih-wen,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Tsai Te-ko,M,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Nayef Eqab,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Mohammed Al-Qubaisi,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Sultan Al-Marzouqi,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Shaker Ali Al-Hassan,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Hulaiman Al-Hameli,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Sayed Ibrahim Al-Hashemi,M,United Arab Emirates,2002,Bowling,Team of 5,Team,0,0,1
Kim Hee-soon,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Cha Mi-jung,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Kim Soo-kyung,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Kim Yeau-jin,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Kim Hyo-mi,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Nam Bo-ra,F,South Korea,2002,Bowling,Team of 5,Team,1,0,0
Liza del Rosario,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Irene Garcia,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Liza Clutario,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Josephine Canare,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Cecilia Yap,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Kathleen Ann Lopez,F,Philippines,2002,Bowling,Team of 5,Team,0,1,0
Chou Miao-lin,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Huang Chung-yao,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Wang Yi-fen,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Wang Yu-ling,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Huang Tsai-feng,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Chu Yu-chieh,F,Chinese Taipei,2002,Bowling,Team of 5,Team,0,0,1
Sam Goh,M,Singapore,2002,Bowling,Trios,Team,1,0,0
Lee Yu Wen,M,Singapore,2002,Bowling,Trios,Team,1,0,0
Remy Ong,M,Singapore,2002,Bowling,Trios,Team,1,0,0
Christian Jan Suarez,M,Philippines,2002,Bowling,Trios,Team,0,1,0
Chester King,M,Philippines,2002,Bowling,Trios,Team,0,1,0
Leonardo Rey,M,Philippines,2002,Bowling,Trios,Team,0,1,0
Mohammed Al-Qubaisi,M,United Arab Emirates,2002,Bowling,Trios,Team,0,1,0
Shaker Ali Al-Hassan,M,United Arab Emirates,2002,Bowling,Trios,Team,0,1,0
Hulaiman Al-Hameli,M,United Arab Emirates,2002,Bowling,Trios,Team,0,1,0
Cha Mi-jung,F,South Korea,2002,Bowling,Trios,Team,1,0,0
Kim Soo-kyung,F,South Korea,2002,Bowling,Trios,Team,1,0,0
Kim Yeau-jin,F,South Korea,2002,Bowling,Trios,Team,1,0,0
Huang Chung-yao,F,Chinese Taipei,2002,Bowling,Trios,Team,0,1,0
Wang Yi-fen,F,Chinese Taipei,2002,Bowling,Trios,Team,0,1,0
Wang Yu-ling,F,Chinese Taipei,2002,Bowling,Trios,Team,0,1,0
Shalin Zulkifli,F,Malaysia,2002,Bowling,Trios,Team,0,0,1
Sarah Yap,F,Malaysia,2002,Bowling,Trios,Team,0,0,1
Wendy Chai,F,Malaysia,2002,Bowling,Trios,Team,0,0,1
Kim Won-il,Unknown,South Korea,2002,Boxing,Bantamweight(54 kg) ,Single,1,0,0
Bekzod Khidirov,M,Uzbekistan,2002,Boxing,Bantamweight(54 kg) ,Single,0,1,0
Abdusalom Khasanov,M,Tajikistan,2002,Boxing,Bantamweight(54 kg) ,Single,0,0,1
Talaibek Kadyraliev,M,Kyrgyzstan,2002,Boxing,Bantamweight(54 kg) ,Single,0,0,1
Mehrullah Lassi,Unknown,Pakistan,2002,Boxing,Featherweight(57 kg) ,Single,1,0,0
Galib Jafarov,Unknown,Kazakhstan,2002,Boxing,Featherweight(57 kg) ,Single,0,1,0
Yasser Sheikhan,Unknown,Syria,2002,Boxing,Featherweight(57 kg) ,Single,0,0,1
Chen Tongzhou,Unknown,China,2002,Boxing,Featherweight(57 kg) ,Single,0,0,1
Somjit Jongjohor,Unknown,Thailand,2002,Boxing,Flyweight(51 kg) ,Single,1,0,0
Nauman Karim,Unknown,Pakistan,2002,Boxing,Flyweight(51 kg) ,Single,0,1,0
Kim Tae-kyu,Unknown,South Korea,2002,Boxing,Flyweight(51 kg) ,Single,0,0,1
Zou Gang,Unknown,China,2002,Boxing,Flyweight(51 kg) ,Single,0,0,1
Sergey Mihaylov,Unknown,Uzbekistan,2002,Boxing,Heavyweight(91 kg) ,Single,1,0,0
Shaukat Ali,Unknown,Pakistan,2002,Boxing,Heavyweight(91 kg) ,Single,0,1,0
Lee Hyun-sung,Unknown,South Korea,2002,Boxing,Heavyweight(91 kg) ,Single,0,0,1
Nasser Al-Shami,Unknown,Syria,2002,Boxing,Heavyweight(91 kg) ,Single,0,0,1
Kim Ki-suk,M,South Korea,2002,Boxing,Light flyweight(48 kg) ,Single,1,0,0
Harry Tañamor,M,Philippines,2002,Boxing,Light flyweight(48 kg) ,Single,0,1,0
Mekhrodj Umarov,M,Tajikistan,2002,Boxing,Light flyweight(48 kg) ,Single,0,0,1
Suban Pannon,M,Thailand,2002,Boxing,Light flyweight(48 kg) ,Single,0,0,1
Ikrom Berdiev,Unknown,Uzbekistan,2002,Boxing,Light heavyweight(81 kg) ,Single,1,0,0
Choi Ki-soo,Unknown,South Korea,2002,Boxing,Light heavyweight(81 kg) ,Single,0,1,0
Munir Abu-Keshek,Unknown,Palestine,2002,Boxing,Light heavyweight(81 kg) ,Single,0,0,1
Aleksey Katulevsky,Unknown,Kyrgyzstan,2002,Boxing,Light heavyweight(81 kg) ,Single,0,0,1
Gennady Golovkin,Unknown,Kazakhstan,2002,Boxing,Light middleweight(71 kg) ,Single,1,0,0
Suriya Prasathinphimai,M,Thailand,2002,Boxing,Light middleweight(71 kg) ,Single,0,1,0
Song In-joon,M,South Korea,2002,Boxing,Light middleweight(71 kg) ,Single,0,0,1
Sirojiddin Naimov,M,Uzbekistan,2002,Boxing,Light middleweight(71 kg) ,Single,0,0,1
Nurzhan Karimzhanov,Unknown,Kazakhstan,2002,Boxing,Light welterweight(63.5 kg) ,Single,1,0,0
Asghar Ali Shah,M,Pakistan,2002,Boxing,Light welterweight(63.5 kg) ,Single,0,1,0
Shin Myung-hoon,M,South Korea,2002,Boxing,Light welterweight(63.5 kg) ,Single,0,0,1
Bakhyt Sarsekbayev,M,Uzbekistan,2002,Boxing,Light welterweight(63.5 kg) ,Single,0,0,1
Dilshod Mahmudov,Unknown,Uzbekistan,2002,Boxing,Lightweight(60 kg) ,Single,1,0,0
Baik Jong-sub,Unknown,South Korea,2002,Boxing,Lightweight(60 kg) ,Single,0,1,0
Ruslan Mussinov,Unknown,Kazakhstan,2002,Boxing,Lightweight(60 kg) ,Single,0,0,1
Adnan Yusoh,Unknown,Malaysia,2002,Boxing,Lightweight(60 kg) ,Single,0,0,1
Utkirbek Haydarov,Unknown,Uzbekistan,2002,Boxing,Middleweight(75 kg) ,Single,1,0,0
Ahmed Ali Khan,Unknown,Pakistan,2002,Boxing,Middleweight(75 kg) ,Single,0,1,0
Moon Young-seung,Unknown,South Korea,2002,Boxing,Middleweight(75 kg) ,Single,0,0,1
Baurzhan Kairmenov,Unknown,Kazakhstan,2002,Boxing,Middleweight(75 kg) ,Single,0,0,1
Rustam Saidov,Unknown,Uzbekistan,2002,Boxing,Super heavyweight(+91 kg) ,Single,1,0,0
Mukhtarkhan Dildabekov,Unknown,Kazakhstan,2002,Boxing,Super heavyweight(+91 kg) ,Single,0,1,0
Zhang Junlong,Unknown,China,2002,Boxing,Super heavyweight(+91 kg) ,Single,0,0,1
Muzaffar Iqbal Mirza,Unknown,Pakistan,2002,Boxing,Super heavyweight(+91 kg) ,Single,0,0,1
Kim Jung-joo,Unknown,South Korea,2002,Boxing,Welterweight(67 kg) ,Single,1,0,0
Sergey Rychko,Unknown,Kazakhstan,2002,Boxing,Welterweight(67 kg) ,Single,0,1,0
Manon Boonjumnong,M,Thailand,2002,Boxing,Welterweight(67 kg) ,Single,0,0,1
Sherzod Husanov,M,Uzbekistan,2002,Boxing,Welterweight(67 kg) ,Single,0,0,1
Meng Guanliang,M,China,2002,Canoeing,C-1 1000 m,Single,1,0,0
Kaisar Nurmaganbetov,M,Kazakhstan,2002,Canoeing,C-1 1000 m,Single,0,1,0
Dmitriy Kovalenko,M,Uzbekistan,2002,Canoeing,C-1 1000 m,Single,0,0,1
Meng Guanliang,M,China,2002,Canoeing,C-1 500 m,Single,1,0,0
Park Chang-kyu,M,South Korea,2002,Canoeing,C-1 500 m,Single,0,1,0
Kaisar Nurmaganbetov,M,Kazakhstan,2002,Canoeing,C-1 500 m,Single,0,0,1
Wang Bing,M,China,2002,Canoeing,C-2 1000 m,Team,1,0,0
Yang Wenjun,M,China,2002,Canoeing,C-2 1000 m,Team,1,0,0
Taito Ambo,M,Japan,2002,Canoeing,C-2 1000 m,Team,0,1,0
Masanobu Ozono,M,Japan,2002,Canoeing,C-2 1000 m,Team,0,1,0
Lee Byung-tak,M,South Korea,2002,Canoeing,C-2 1000 m,Team,0,0,1
Lee Seung-woo,M,South Korea,2002,Canoeing,C-2 1000 m,Team,0,0,1
Wang Bing,M,China,2002,Canoeing,C-2 500 m,Team,1,0,0
Yang Wenjun,M,China,2002,Canoeing,C-2 500 m,Team,1,0,0
Alexandr Buglakov,M,Kazakhstan,2002,Canoeing,C-2 500 m,Team,0,1,0
Alexey Cherchenko,M,Kazakhstan,2002,Canoeing,C-2 500 m,Team,0,1,0
Jun Kwang-rak,M,South Korea,2002,Canoeing,C-2 500 m,Team,0,0,1
Park Chang-kyu,M,South Korea,2002,Canoeing,C-2 500 m,Team,0,0,1
Liu Haitao,M,China,2002,Canoeing,K-1 1000 m,Single,1,0,0
Nam Sung-ho,M,South Korea,2002,Canoeing,K-1 1000 m,Single,0,1,0
Anton Ryakhov,M,Uzbekistan,2002,Canoeing,K-1 1000 m,Single,0,0,1
Anton Ryakhov,M,Uzbekistan,2002,Canoeing,K-1 500 m,Single,1,0,0
Jung Kwang-soo,M,South Korea,2002,Canoeing,K-1 500 m,Single,0,1,0
Qu Xianwu,M,China,2002,Canoeing,K-1 500 m,Single,0,0,1
Zhong Hongyan,F,China,2002,Canoeing,K-1 500 m,Single,1,0,0
Yuliya Borzova,F,Uzbekistan,2002,Canoeing,K-1 500 m,Single,0,1,0
Natalya Sergeyeva,F,Kazakhstan,2002,Canoeing,K-1 500 m,Single,0,0,1
Dmitriy Kaltenberger,M,Kazakhstan,2002,Canoeing,K-2 1000 m,Team,1,0,0
Dmitriy Torlopov,M,Kazakhstan,2002,Canoeing,K-2 1000 m,Team,1,0,0
Jung Kwang-soo,M,South Korea,2002,Canoeing,K-2 1000 m,Team,0,1,0
Nam Sung-ho,M,South Korea,2002,Canoeing,K-2 1000 m,Team,0,1,0
Liu Mingguang,M,China,2002,Canoeing,K-2 1000 m,Team,0,0,1
Yin Yijun,M,China,2002,Canoeing,K-2 1000 m,Team,0,0,1
Dmitriy Kaltenberger,M,Kazakhstan,2002,Canoeing,K-2 500 m,Team,1,0,0
Dmitriy Torlopov,M,Kazakhstan,2002,Canoeing,K-2 500 m,Team,1,0,0
Jung Kwang-soo,M,South Korea,2002,Canoeing,K-2 500 m,Team,0,1,0
Nam Sung-ho,M,South Korea,2002,Canoeing,K-2 500 m,Team,0,1,0
Aleksey Babadjanov,M,Uzbekistan,2002,Canoeing,K-2 500 m,Team,0,0,1
Mikhail Tarasov,M,Uzbekistan,2002,Canoeing,K-2 500 m,Team,0,0,1
Xu Linbei,F,China,2002,Canoeing,K-2 500 m,Team,1,0,0
Zhong Hongyan,F,China,2002,Canoeing,K-2 500 m,Team,1,0,0
Natalya Sergeyeva,F,Kazakhstan,2002,Canoeing,K-2 500 m,Team,0,1,0
Ellina Uzhakhova,F,Kazakhstan,2002,Canoeing,K-2 500 m,Team,0,1,0
Antonina Moskaleva,F,Uzbekistan,2002,Canoeing,K-2 500 m,Team,0,0,1
Nadejda Pishulina,F,Uzbekistan,2002,Canoeing,K-2 500 m,Team,0,0,1
Lin Yongjing,M,China,2002,Canoeing,K-4 1000 m,Team,1,0,0
Liu Haitao,M,China,2002,Canoeing,K-4 1000 m,Team,1,0,0
Song Zhongbo,M,China,2002,Canoeing,K-4 1000 m,Team,1,0,0
Wan Wenjie,M,China,2002,Canoeing,K-4 1000 m,Team,1,0,0
Yevgeniy Alexeyev,M,Kazakhstan,2002,Canoeing,K-4 1000 m,Team,0,1,0
Nikolay Bogachkin,M,Kazakhstan,2002,Canoeing,K-4 1000 m,Team,0,1,0
Sergey Sergin,M,Kazakhstan,2002,Canoeing,K-4 1000 m,Team,0,1,0
Yevgeniy Yegorov,M,Kazakhstan,2002,Canoeing,K-4 1000 m,Team,0,1,0
Masaru Dobashi,M,Japan,2002,Canoeing,K-4 1000 m,Team,0,0,1
Junji Matsuda,M,Japan,2002,Canoeing,K-4 1000 m,Team,0,0,1
Naoki Onoto,M,Japan,2002,Canoeing,K-4 1000 m,Team,0,0,1
Masashi Saiki,M,Japan,2002,Canoeing,K-4 1000 m,Team,0,0,1
Yevgeniy Alexeyev,M,Kazakhstan,2002,Canoeing,K-4 500 m,Team,1,0,0
Nikolay Bogachkin,M,Kazakhstan,2002,Canoeing,K-4 500 m,Team,1,0,0
Sergey Sergin,M,Kazakhstan,2002,Canoeing,K-4 500 m,Team,1,0,0
Yevgeniy Yegorov,M,Kazakhstan,2002,Canoeing,K-4 500 m,Team,1,0,0
Lin Yongjing,M,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Liu Haitao,M,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Qu Xianwu,M,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Song Zhongbo,M,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Sergey Borzov,M,Uzbekistan,2002,Canoeing,K-4 500 m,Team,0,0,1
Anton Ryakhov,M,Uzbekistan,2002,Canoeing,K-4 500 m,Team,0,0,1
Dmitry Strykov,M,Uzbekistan,2002,Canoeing,K-4 500 m,Team,0,0,1
Danila Turchin,M,Uzbekistan,2002,Canoeing,K-4 500 m,Team,0,0,1
Yuliya Borzova,F,Uzbekistan,2002,Canoeing,K-4 500 m,Team,1,0,0
Tatiana Levina,F,Uzbekistan,2002,Canoeing,K-4 500 m,Team,1,0,0
Antonina Moskaleva,F,Uzbekistan,2002,Canoeing,K-4 500 m,Team,1,0,0
Nadejda Pishulina,F,Uzbekistan,2002,Canoeing,K-4 500 m,Team,1,0,0
Fan Lina,F,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Gao Yi,F,China,2002,Canoeing,K-4 500 m,Team,0,1,0
He Jing,F,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Zhong Hongyan,F,China,2002,Canoeing,K-4 500 m,Team,0,1,0
Miho Adachi,F,Japan,2002,Canoeing,K-4 500 m,Team,0,0,1
Shinobu Kitamoto,F,Japan,2002,Canoeing,K-4 500 m,Team,0,0,1
Yumiko Suzuki,F,Japan,2002,Canoeing,K-4 500 m,Team,0,0,1
Mikiko Takeya,F,Japan,2002,Canoeing,K-4 500 m,Team,0,0,1
Hsia Hui-kai,Unknown,Chinese Taipei,2002,Cue sports,Eight-ball singles,Single,1,0,0
Huang Kun-chang,Unknown,Chinese Taipei,2002,Cue sports,Eight-ball singles,Single,0,1,0
Efren Reyes,Unknown,Philippines,2002,Cue sports,Eight-ball singles,Single,0,0,1
